title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Author Correction: Unequal exchange of labour in the world economy,https://www.nature.com/articles/s41467-026-77488-y,Nature Communications,2026-09-04 00:00:00 UTC,2026-09-04 00:00:00+00:00,10.1038/s41467-026-77488-y,Felix Barbour,"In the version of this article initially published, the monetary time-series-related results in Figs. 6 and 7 were presented in current Euros, not constant Euros as used throughout the article. The figures have been updated to constant Euros in the HTML and PDF versions of the article. For comparison, the original figures are available as Supplementary Information accompanying this article.",openalex,1
Ultrafluorogenic mitochondrial probe platform enabled by multichannel barrierless quenching,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag571/8785782?rss=1,National Science Review Advance Access,2026-09-04 00:00:00 UTC,2026-09-04 00:00:00+00:00,10.1093/nsr/nwag571,Lin Li,"Fluorescence imaging enables noninvasive visualization of mitochondrial dynamics, yet conventional fluorogenic probes are often compromised by high background fluorescence and limited target specificity. Herein, we report a molecular scaffold based on multichannel barrierless quenching (MCBQ), which suppresses background emission through barrierless transitions into dual twisted intramolecular charge transfer (TICT) states enabled by flexible pyridinium regioisomer design. Notably, the meta-position pyridinium configuration disrupts resonance delocalization, enhances charge separation, and drives ultrafast MCBQ-mediated quenching within 0.30 ps. Leveraging this MCBQ strategy, we developed a mitochondrial-targeted, ultralow-background fluorogenic probe (MBFP) platform that undergoes biochemical factor-triggered self-immolation to release a bright fluorophore, resulting in up to 2331-fold fluorescence enhancement. As a proof of concept, the H2O2-responsive MBFP enabled selective quantification of mitochondrial H2O2 variations in cellular and murine models, further supporting its translational potential in clinical serum samples. This work establishes MCBQ as a broadly applicable design strategy for ultralow-background mitochondrial fluorogenic probes and provides a versatile platform for real-time monitoring of mitochondrial dysfunction toward early disease diagnosis.",rss_oup,0
What were the role of palaeogeography in East Asian Monsoon Evolution since the Cretaceous?,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag534/8785785?rss=1,National Science Review Advance Access,2026-09-04 00:00:00 UTC,2026-09-04 00:00:00+00:00,10.1093/nsr/nwag534,R Pancost,"The evolution of the East Asian Summer Monsoon (EASM) has been linked to the development of the Tibetan Plateau, yet monsoon simulations vary considerably between different palaeogeographic models due to inherent uncertainties in reconstructing deep-time landscapes, both locally, regionally and globally. Using the fully coupled HadCM3BL–M2.1aD palaeoclimate model, we examine EASM evolution over the past 145 Myr across three independent palaeogeographies (Getech, Scotese, Robertsons). While all simulations capture broad hydrological trends, they diverge markedly in the timing and intensity of monsoon development. The Cenozoic strengthening of the EASM aligns with Tibetan and regional mountain orogeny, but Cretaceous behaviour reflects strong remote teleconnections driven by continental configuration. These results demonstrate that Asian monsoon systems are sensitive not only to local orography but also to global palaeogeographic context due to the impact of teleconnections on the EASM. Constraining such uncertainties is essential for resolving the monsoon’s long-term evolution and climatic influence.",rss_oup,0
Templated growth of phase-pure two-dimensional perovskite for durable solar cells,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag574/8785791?rss=1,National Science Review Advance Access,2026-09-04 00:00:00 UTC,2026-09-04 00:00:00+00:00,10.1093/nsr/nwag574,Xiaoming Zhao,"The impure phase in typical solution-processed two-dimensional/three-dimensional (2D/3D) perovskite heterostructures limit the performance and stability of perovskite solar cells. We overcome this limitation through a templated growth strategy utilizing excess lead iodide, which directs the formation of robust phase-pure 2D perovskite at the 3D perovskite surface. This strategy effectively suppresses phase segregation and ion interdiffusion at the 2D/3D perovskite interface, while promoting favorable energy alignment for charge extraction. The resulting 2D/3D devices achieved 26.8% efficiency (26.5% certified) and improved durability, retaining over 95% of their initial performance after 3000 h of continuous operation and maintaining nearly 100% of their initial performance throughout 90 days of outdoor testing, showcasing promising real-world stability.",rss_oup,0
Graphitization of nitrogen-bearing organic-like carbonaceous material in a dust particle from Chang’e-6 lunar samples,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag573/8785792?rss=1,National Science Review Advance Access,2026-09-04 00:00:00 UTC,2026-09-04 00:00:00+00:00,10.1093/nsr/nwag573,Jianzhong Liu,"The delivery and evolution of carbonaceous materials to airless planetary bodies remain poorly constrained. This study characterized a porous, aggregated, carbon-rich dust particle (CE6-CDP) from Chang’e-6 lunar samples. CE6-CDP yielded a mean δ13CVPDB value of − 25.92 ± 3.62‰ and exhibited significant nitrogen enrichment. Nano-infrared spectroscopy further detected N–H, C = N, and C–H bonds, indicating that the carbonaceous material within CE6-CDP shows organic-like signatures. Graphitic carbon with tangled and concentric textures within CE6-CDP exhibited a comparable δ13CVPDB value (−27.31‰) but contained low nitrogen, suggesting possible graphitization of some organic precursors. The coexistence of organic-like carbonaceous material and graphitic carbon is consistent with dust ejection during an impact involving a larger carbon-rich projectile. This study indicates that extraterrestrial carbon may constitute an important lunar carbon reservoir and contribute to the dark surfaces of Mercury and Vesta. These findings provide new insights into carbon transport and evolution across airless planetary bodies.",rss_oup,0
Accelerated old basal ice loss in Tibetan glaciers after the 1990s,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag558/8785795?rss=1,National Science Review Advance Access,2026-09-04 00:00:00 UTC,2026-09-04 00:00:00+00:00,10.1093/nsr/nwag558,Xiangke Xu,"Surface meltwater that penetrates glacier interiors to the beds can warm the ice and enhance basal mass loss, exerting critical control over glacier dynamics. However, these processes remain poorly constrained in Tibetan Plateau glaciers, particularly those in the western sector, which have long been regarded as cold-based. Here, we used pollen radiocarbon ages from sediments in seven proglacial lakes, spanning catchments with 0.5–55.0% glacier cover, to distinguish old terminal and/or basal ice melt from young surface snow/ice melt of upstream glaciers previously assumed to be cold-based (four lakes) and polythermal (three lakes) over the past 150 years. We show that after the 1990 s, the melting of Tibetan glaciers shifted into a new regime, marked by accelerated mass loss of old basal ice under intensified surface melt conditions. These findings underscore the urgent need for integrated observations of both supra- and subglacial processes to resolve the evolving hydrothermal regimes in Tibetan glaciers under ongoing climate warming.",rss_oup,0
Self-sustaining reactive species program morphological evolution across timescales in hydrogels,https://www.cell.com/matter/fulltext/S2590-2385(26)00367-X?rss=yes,Matter,2026-09-04 00:00:00 UTC,2026-09-04 00:00:00+00:00,10.1016/j.matt.2026.103004,Xuemin Du,"We report a life-like, self-sustaining system for generating spatiotemporally evolving reactive species (STERS) based on vinyl monomer-mediated activation and deactivation of gallium-based liquid metal particles (LMPs). This STERS system enables programmable morphological evolution in hydrogels across micro- to macro-scales and over minutes to weeks. We demonstrate the utility of these morphology-evolving hydrogels in adaptive biomedical applications, including directing stem cell differentiation toward osteogenic and neural lineages over days, and monitoring EEG signals in the developing brain over weeks.",rss_cell,0
Twinned-magnesium metal negative electrodes enable reversible magnesium electrodeposition,https://www.nature.com/articles/s41467-026-77543-8,Nature Communications,2026-09-04 00:00:00 UTC,2026-09-04 00:00:00+00:00,10.1038/s41467-026-77543-8,Qiuming Peng,"The favourable thermodynamic properties of magnesium make it a promising negative electrode for rechargeable Mg-metal batteries. However, parasitic side reactions and uncontrolled deposition at the unstable electrode/electrolyte interface severely hinder reversible electrodeposition. Here we demonstrate that a high density of twin defects via cyclic-multidirectional deformation markedly increases the diffusion rate and simultaneously suppresses interfacial reactions. Comprehensive morphological characterisation combined with theoretical calculations reveals that the twinned-magnesium negative electrode exhibits significantly enhanced kinetics, leading to a reduced dimensionless electrochemical Damköhler number and indicating that magnesium deposition becomes less diffusion-limited. Furthermore, reorganisation energy analysis based on Marcus–Hush–Chidsey kinetics, in conjunction with the battery overpotential, indicates that the twin structure effectively mitigates parasitic reactions between the negative electrode and the electrolyte, thereby significantly reducing the passivation effect and enabling long-term reversible magnesium electrodeposition. Consequently, the designed twinned-magnesium electrodes in an asymmetric coin cell achieve a Coulombic efficiency of 99.53% over 2000 cycles at 30 mA cm−2 with a capacity of 2 mAh cm−2, competitive with reported magnesium metal negative electrodes. This simple strategy has been successfully extended to the zinc metal system as a proof of concept, demonstrating the universal potential of twin engineering for achieving reversible metal electrodeposition.",nature_html,0
Visible light-mediated Alder-ene reaction of bicyclobutanes with cyclohexynes to access skipped dienes and skeletal remodeling to tetralines,https://www.nature.com/articles/s41467-026-77468-2,Nature Communications,2026-09-04 00:00:00 UTC,2026-09-04 00:00:00+00:00,10.1038/s41467-026-77468-2,Akkattu T. Biju,"The strain-release driven reactions of bicyclo[1.1.0]butanes (BCBs) offer a powerful synthetic strategy for the construction of complex carbocyclic frameworks. Herein, we report the direct engagement of BCBs with transient cyclohexynes through a visible light-mediated dual-strain release manifold. By utilizing a photochemical peroxide precursor, this catalyst-free protocol bypasses the deleterious byproducts and super-stoichiometric fluoride sources typically required for cyclohexyne generation. This methodology allows the streamlined synthesis of skipped dienes bearing an all-carbon quaternary centre that are otherwise difficult to access via traditional means. The versatility of this reaction is underscored by its excellent functional group tolerance, scalability, and successfully extended to benzynes under mild and ambient conditions. Furthermore, the synthetic utility is demonstrated through the late-stage diversification of bioactive molecules and a synergistic S8/DMSO-mediated skeletal remodeling of skipped dienes to functionalized tetralines.",nature_html,0
Cobalt-catalyzed Markovnikov-selective hydrophosphonylation of unactivated alkenes enabled by phthalimidyl phosphite reagents,https://www.nature.com/articles/s41467-026-77482-4,Nature Communications,2026-09-04 00:00:00 UTC,2026-09-04 00:00:00+00:00,10.1038/s41467-026-77482-4,Chaozhong Li,"Alkene hydrophosphonylation constitutes an indispensable tool for the synthesis of alkylphosphonates which have found widespread applications in pharmaceuticals, agrochemicals and materials science. Although numerous methods for alkene hydrophosphonylation have been reported, achieving Markovnikov selectivity with unactivated alkenes remains a formidable challenge. Herein we report the development of a class of phosphites featuring a unique N–O–P linkage, namely dialkyl phthalimidyl phosphites, which serve as efficient radical trapping reagents. Using dialkyl phthalimidyl phosphites as phosphonylating reagents and diphenylsilane as the hydrogen donor, the cobalt-catalyzed reaction of unactivated alkenes proceeds smoothly at room temperature, delivering exclusively Markovnikov hydrophosphonylation products in satisfactory yields. Notably, the transformation exhibits excellent functional group tolerance, enabling late-stage modification of drug derivatives. A mechanism involving cobalt hydride-mediated hydrogen atom transfer, alkyl radical addition to phosphites, β-scission of phosphoranyl radicals and oxidation of CoII to CoIII by phthalimidyl radicals, is proposed.",nature_html,0
