title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Acetylene Semi‐Hydrogenation by Photocatalysis,https://onlinelibrary.wiley.com/doi/10.1002/anie.5613575?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-16 16:25:57 UTC,2026-08-16 16:25:57+00:00,10.1002/anie.5613575,Luka Đorđević,"ABSTRACT
                  Acetylene to ethylene semi‐hydrogenation is a cornerstone process in the production of polymer‐grade feedstocks, yet it remains dominated by energy‐intensive noble metal‐based thermocatalysis. Photocatalysis is now emerging as a compelling alternative, using light to generate reactive intermediates under mild conditions and replacing hydrogen gas with safer proton sources such as water or alcohols. Although still in its infancy, this field is rapidly evolving, with a growing number of studies already achieving remarkable performances in both selectivity and efficiency. This Minireview provides an overview of photocatalytic acetylene semi‐hydrogenation, framing recent advances within a broader industrial context. Emphasis is placed on mechanistic understanding, comparing π‐complex, hydrogen atom transfer (HAT), and concerted proton‐coupled electron transfer (CPET) pathways alongside the experimental tools used to distinguish them. Recent developments in both homogeneous and heterogeneous catalytic systems are discussed and key challenges related to efficiency, scalability, and techno‐economic viability are presented, outlining design principles for next‐generation, earth‐abundant photocatalysts, and identifying opportunities for the transition from impurity removal to direct acetylene valorization.",crossref,0
“Armor Polymerization” Unlocks Polymer Electrolytes With Simultaneous Rapid Li+ Conduction and High Solidification,https://onlinelibrary.wiley.com/doi/10.1002/anie.4583501?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-16 16:27:29 UTC,2026-08-16 16:27:29+00:00,10.1002/anie.4583501,Yun Zheng,"ABSTRACT
                  
                    Polymer electrolytes offer significant promise for high‐performance quasi‐solid‐state batteries due to their simple processing and excellent electrode compatibility. Nevertheless, they are intrinsically constrained by a critical compromise: while mobile solvents enable higher ionic conductivity (
                    σ
                    ), these solvents inherently weaken solidification and therefore undermine intrinsic safety. Herein, we propose an innovative “armor polymerization” strategy to simultaneously achieve rapid Li conduction and robust solidification. Employing a functionalized ionic covalent organic framework (iCOF) as structural “armor” for in situ polymerization, our strategy creates hierarchical, low‐energy‐barrier ion‑transport pathways with weakened Li
                    +
                    ‐polymer interactions, while immobilizing solvent molecules via hydrogen‑bond networks. The resulting electrolyte exhibits a
                    σ
                    of 7.6 × 10
                    −4
                    S cm
                    −1
                    at 25°C, an elevated Li
                    +
                    transference number (
                    t
                    Li+
                    ) of 0.66, and solid‑state characteristics with high solidification. Remarkably, Li||LiFePO
                    4
                    cells deliver a long cycling life with a high‐capacity retention of 92.2% and a nearly 100% Coulombic efficiency after 1500 cycles at 1C, as well as a 83.8% capacity retention after 2200 cycles at 2C. Furthermore, Li||NCM523 maintains an extremely high‐capacity retention of 99.7% after 210 cycles at 0.5C. This strategy provides a novel pathway for designing high‐performance, safe quasi‐solid‐state batteries through advanced electrolyte engineering.",crossref,0
Toward Robust Anion‐Derived Interphases: A Novel Ternary‐Solvent Electrolyte for High‐Voltage Fast‐Charging Sodium Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.3464448?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-16 16:28:12 UTC,2026-08-16 16:28:12+00:00,10.1002/anie.3464448,Xinming Fan,"ABSTRACT
                  
                    Conventional carbonate electrolytes suffer from severe oxidative decomposition and unstable interphases for NaNi
                    1/3
                    Fe
                    1/3
                    Mn
                    1/3
                    O
                    2
                    (NaNFM) cathode under high‐voltage and fast‐charging condition. Herein, an anion‐derived interphase strategy is designed via synergistic solvation structure regulation utilizing sulfolane (SL), dimethyl carbonate (DMC), and ethoxy(pentafluoro)cyclotriphosphazene (PFPN) solvents. In the novel electrolyte (denoted as SDP), SL competitively coordinates with Na
                    +
                    to suppress DMC oxidation, while PFPN acts as a free co‐solvent for interphase stability. Critically, the synergistic interactions promote anion (PF
                    6
                    −
                    ) entry into the primary solvation sheath, inducing preferential decomposition of anion and solvents to form an inorganic, anion‐rich cathode–electrolyte interphase (CEI) with high mechanical modulus (19.967 GPa) and uniform thickness (∼7 nm). Consequently, SDP delivers favorable cycling stability (85.72% capacity retention after 300 cycles at 3 C, 2–4.1 V), high initial coulombic efficiency (92.03%), and superior rate capacity (57.83 mAh g
                    −1
                    at 20 C). Furthermore, SDP effectively mitigates particle cracking, transition metals dissolution, and gas evolution (H
                    2
                    and CO
                    2
                    ), while demonstrating broad compatibility with various layered oxide and polyanionic cathode materials. This work provides a rational electrolyte design strategy to construct a stable anion‐derived CEI by manipulating the electrolyte structure of anion and solvents.",crossref,0
A Modular Synthesis of C5‐Sulfenyl Thiazoles via an Intermolecular Pummerer Rearrangement: An Underexplored Scaffold for Medicinal Chemistry,https://onlinelibrary.wiley.com/doi/10.1002/anie.8444671?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-16 16:30:41 UTC,2026-08-16 16:30:41+00:00,10.1002/anie.8444671,Storm Hassell‐Hart,"ABSTRACT
                  
                    The introduction of sulfur substituents to heterocyclic cores in fragments and drugs is hugely advantageous, improving key pharmacokinetic properties, providing additional vectors for synthetic elaboration, and potentially enhancing binding affinities. Despite this potential and their prevalence in drug discovery, sulfur‐substituted thiazole scaffolds remain largely underexplored due to synthetic challenges in their preparation. To overcome the limitations in accessing these motifs, we report a mild, modular strategy for assembling C5‐sulfenyl thiazoles from
                    β
                    ‐keto sulfoxides via an intermolecular Pummerer rearrangement. This methodology displays an excellent functional group tolerance, furnishing 50 diverse thiazole scaffolds derived from both thioamides and thioureas. The synthetic and medicinal impact of this methodology is showcased in the preparation and evaluation of thioether, sulfoxide and sulfone analogues of the blockbuster β3‐adrenoceptor agonist mirabegron. Comparison of key pharmacokinetic properties revealed improved cell permeability, metabolic stability, lipophilicity and plasma protein binding without unduly affecting biological affinity relative to the parent drug.",crossref,0
Author Correction: Electrostatic regulation of solvation chemistry enables ampere-hour-scale high-energy lithium metal batteries,https://www.nature.com/articles/s41565-026-02277-z,Nature Nanotechnology,2026-08-17 00:00:00 UTC,2026-08-17 00:00:00+00:00,10.1038/s41565-026-02277-z,Xiulin Fan,,,0
Global geopolitical risk and energy poverty: New evidence from cross-country data,https://www.sciencedirect.com/science/article/pii/S0301421526004829?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-08-17 00:00:00 UTC,2026-08-17 00:00:00+00:00,,Amin Ullah Khan,,,0
A zero-degradation elastocaloric cooling device using fatigue-resistant refrigerant,https://www.cell.com/joule/fulltext/S2542-4351(26)00311-9?rss=yes,Joule,2026-08-17 00:00:00 UTC,2026-08-17 00:00:00+00:00,10.1016/j.joule.2026.102627,Qingping Sun,"A fatigue-resistant shape memory alloy was integrated into a carefully engineered elastocaloric device with high mechanical reliability. The device delivered 400 watts of cooling power and a 41 Kelvin temperature span over one million operation cycles, highlighting a promising route toward durable solid-state cooling.",rss_cell,0
AI-driven smart home appliance optimization: A systematic review,https://www.sciencedirect.com/science/article/pii/S0306261926013218?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-17 00:00:00 UTC,2026-08-17 00:00:00+00:00,,Enver Ever,,,0
"Delivering building demand flexibility for grid-interactive operation: from perception and cognition to decision, execution, and verification",https://www.sciencedirect.com/science/article/pii/S0306261926013243?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-17 00:00:00 UTC,2026-08-17 00:00:00+00:00,,Wei Luo,,,0
Recent advances in photocatalytic fragmentation and upgradation of lignin to high-value products using engineered metal sulphide photocatalysts,https://www.sciencedirect.com/science/article/pii/S030626192601175X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-17 00:00:00 UTC,2026-08-17 00:00:00+00:00,,Xianfeng Fan,,,0
