title,link,published,source,pub_date
Mesoscale functional organization of face and body areas in the macaque brain,https://www.nature.com/articles/s41467-025-63962-6,2025-10-06 00:00:00,Nature Communications,2025-10-06 00:00:00+00:00
The materials we make don’t just go ‘away’,https://www.nature.com/articles/s41578-025-00845-8,2025-10-06 00:00:00,Nature Reviews Materials,2025-10-06 00:00:00+00:00
From fossil fuels to ‘green capitalism’: the dilemmas of a just energy transition,https://www.nature.com/articles/d41586-025-03224-z,2025-10-06 00:00:00,Nature,2025-10-06 00:00:00+00:00
Volunteer scientists work ‘nights and weekends’ to guide vaccine advice in US,https://www.nature.com/articles/d41586-025-03181-7,2025-10-06 00:00:00,Nature,2025-10-06 00:00:00+00:00
Publisher Correction: Strategizing renewable energy transitions to preserve sediment transport integrity,https://www.nature.com/articles/s41893-025-01673-y,2025-10-06 00:00:00,Nature Sustainability,2025-10-06 00:00:00+00:00
"Wonder, empathy, life: why we called our pregnancy-diagnostic company Mirvie",https://www.nature.com/articles/d41586-025-02669-6,2025-10-06 00:00:00,Nature,2025-10-06 00:00:00+00:00
Will AI ever win its own Nobel? Some predict a prize-worthy science discovery soon,https://www.nature.com/articles/d41586-025-03223-0,2025-10-06 00:00:00,Nature,2025-10-06 00:00:00+00:00
The cutting-edge medical approaches that could transform ageing,https://www.nature.com/articles/d41586-025-03225-y,2025-10-06 00:00:00,Nature,2025-10-06 00:00:00+00:00
Jane Goodall obituary: pioneer primatologist who inspired generations of scientists,https://www.nature.com/articles/d41586-025-03227-w,2025-10-06 00:00:00,Nature,2025-10-06 00:00:00+00:00
A call to elevate the role of processing in AI-driven materials design,https://www.nature.com/articles/s41578-025-00846-7,2025-10-06 00:00:00,Nature Reviews Materials,2025-10-06 00:00:00+00:00
27 things we wish we’d known when we started our PhDs,https://www.nature.com/articles/d41586-025-03229-8,2025-10-06 00:00:00,Nature,2025-10-06 00:00:00+00:00
Spatially resolved reaction environments in mechanochemical upcycling of polymers,https://www.cell.com/chem/fulltext/S2451-9294(25)00345-6?rss=yes,2025-10-06 00:00:00,Chem,2025-10-06 00:00:00+00:00
Dinickel-catalyzed enantioselective reductive addition of imines with vinyl halides,https://www.nature.com/articles/s41467-025-63940-y,2025-10-06 00:00:00,Nature Communications,2025-10-06 00:00:00+00:00
Neutralizing and binding antibodies are a correlate of risk of COVID-19 in the CoVPN 3008 study in people with HIV,https://www.nature.com/articles/s41467-025-63948-4,2025-10-06 00:00:00,Nature Communications,2025-10-06 00:00:00+00:00
t<sub>2</sub> occupancy as a descriptor for polysulfide conversion on spinel oxides,https://www.nature.com/articles/s41467-025-63903-3,2025-10-06 00:00:00,Nature Communications,2025-10-06 00:00:00+00:00
Archean rifts and triple-junctions revealed by gravity modeling of the southern Superior Craton,https://www.nature.com/articles/s41467-025-63931-z,2025-10-06 00:00:00,Nature Communications,2025-10-06 00:00:00+00:00
citrOgen: a synthesis-free polysaccharide and protein antigen-presentation to antibody-induction platform,https://www.nature.com/articles/s41467-025-63922-0,2025-10-06 00:00:00,Nature Communications,2025-10-06 00:00:00+00:00
Interfacial design strategies for stable and high-performance perovskite/silicon tandem solar cells on industrial silicon cells,https://www.nature.com/articles/s41467-025-64467-y,2025-10-06 00:00:00,Nature Communications,2025-10-06 00:00:00+00:00
Late-stage direct double borylation of B/N-based multi-resonance framework enables high-performance ultra-narrowband deep-blue organic light-emitting diodes,https://www.nature.com/articles/s41467-025-63908-y,2025-10-06 00:00:00,Nature Communications,2025-10-06 00:00:00+00:00
Connecting the dots: I trace the history of the East Kolkata Wetlands,https://www.nature.com/articles/d41586-025-03231-0,2025-10-06 00:00:00,Nature,2025-10-06 00:00:00+00:00
Enantioconvergent radical addition of racemic alkyl halides to access vicinal stereocentres,https://www.nature.com/articles/s41557-025-01967-w,2025-10-06 00:00:00,Nature Chemistry,2025-10-06 00:00:00+00:00
Medicine Nobel goes to scientists who revealed secrets of immune system ‘regulation’,https://www.nature.com/articles/d41586-025-03193-3,2025-10-06 00:00:00,Nature,2025-10-06 00:00:00+00:00
Triplet state reactivity of iminium ions in organocatalytic asymmetric [2 + 2] photocycloadditions,https://www.nature.com/articles/s41557-025-01960-3,2025-10-06 00:00:00,Nature Chemistry,2025-10-06 00:00:00+00:00
Waste heat is mostly a waste of time,https://www.cell.com/joule/fulltext/S2542-4351(25)00338-1?rss=yes,2025-10-06 00:00:00,Joule,2025-10-06 00:00:00+00:00
Unlocking red-to-near-infrared luminescence via ion-pair assembly in carbodicarbene borenium ions,https://www.nature.com/articles/s41557-025-01941-6,2025-10-06 00:00:00,Nature Chemistry,2025-10-06 00:00:00+00:00
Asia: Carbon Capture and Storage plan could raise emissions by 25bn tonnes - Asia Insurance Review,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQWWU1RnRLRENkTE9ObUJJOW5iV3BDeGN0SGV1NnFXUExfekFBTWNvek0tVWtpWDRXVEd1RGhFUE9jUzJ2MUlLb0NEZ09xZFNDdDFnZ0NMeE50Qml5Zlh3Q3pKTW9rSWtnbHpXX0xfRzRPUEdieEV4QmRVTVFLa1QzTUpCdkJKQU5qYnI2V2VzdS1wYU4wVktDMXYyUW9Xa3B6cXdocFpnR3dkVVVhZ3lHbnpjX0JqdDh1cnhpWGRXT1pnS1VMUmhIY2JVUVU1UUNLcXp0UENGZndOTlJ0Q29HUTh4Z050V2huZlM5U3B3?oc=5,2025-10-06 00:00:04,"""carbon capture OR CO2 storage"" - Google News",2025-10-06 00:00:04+00:00
The true cost of cyber attacks - and the business weak spots that allow them to happen,https://www.bbc.com/news/articles/c5ye8zj5l4jo?at_medium=RSS&at_campaign=rss,2025-10-06 00:52:33,BBC News,2025-10-06 00:52:33+00:00
Why are Lead Iodide‐Based Perovskite Precursor Inks Yellow?,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202502813?af=R,2025-10-06 04:15:15,Wiley: Advanced Energy Materials: Table of Contents,2025-10-06 04:15:15+00:00
Suppressed Concentration Quenching Via Divalent Eu/Sr Alloying in Hybrid Iodides Scintillators Toward Bright Luminescence for X‐ray Imaging,https://onlinelibrary.wiley.com/doi/10.1002/anie.202514331?af=R,2025-10-06 04:16:09,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-06 04:16:09+00:00
Do Micropower Sources Meet the Needs of the Internet of Things?,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202503921?af=R,2025-10-06 04:16:23,Wiley: Advanced Energy Materials: Table of Contents,2025-10-06 04:16:23+00:00
Driving Multi‐Step Regioselectivity in On‐Surface Polymer Synthesis by Molecular Coverage,https://onlinelibrary.wiley.com/doi/10.1002/anie.202512575?af=R,2025-10-06 04:17:32,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-06 04:17:32+00:00
Room‐Temperature Single Li+ Ion Conducting Organic Solid‐State Electrolyte with 10−4 S cm−1 Conductivity for Lithium‐Metal Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202504143?af=R,2025-10-06 04:25:11,Wiley: Advanced Energy Materials: Table of Contents,2025-10-06 04:25:11+00:00
Electrolyte‐Driven Suppression of Oxygen Dimerization and Oxygen Evolution in High‐Voltage Li‐Ion Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202503180?af=R,2025-10-06 04:26:11,Wiley: Advanced Energy Materials: Table of Contents,2025-10-06 04:26:11+00:00
Tuning Microscopic Water Orientation in Nickel Single‐Atom Catalyst for Commercial‐Scale CO2 Electrolysis to CO,https://onlinelibrary.wiley.com/doi/10.1002/anie.202516799?af=R,2025-10-06 04:31:00,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-06 04:31:00+00:00
Quantification and Optimization of Interfacial Ion Transport in Polymer/Ceramic Composite Electrolytes for Solid‐State Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.202517153?af=R,2025-10-06 04:32:15,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-06 04:32:15+00:00
Degradation of G‐Quadruplex‐Binding Proteins by G4L‐PROTAC via Quaternary Complex Formation,https://onlinelibrary.wiley.com/doi/10.1002/anie.202515045?af=R,2025-10-06 04:38:43,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-06 04:38:43+00:00
Nickel‐Catalyzed O‐Alkylisourea‐Enabled Electrochemical Radical C(sp3)−C(sp2) Cross‐Coupling,https://onlinelibrary.wiley.com/doi/10.1002/anie.202516173?af=R,2025-10-06 04:39:17,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-06 04:39:17+00:00
"30 species of sharks, other marine organisms under threat from deep sea mining - India Today",https://news.google.com/rss/articles/CBMi8gFBVV95cUxQamdIUjRMTmJzeng4NTRUbTY2ajFwazNzYjZxcFFXeENqSGZMc2Z6Unc3ek80SWJXVnRmYS1EdzVVOElTOUZjVkdLdGdjSjY4MjJGakRMS2pDcHJYaFlCNmphLW9vcnhFelFzajVNcVQ4amZreU5hcHF6dXZIb21YQmJvWkYxaE9Gbk1BVExHWndmMGVQNXNPYW9Ja2Y5dkloOExpdFgxemhpZFpYblp1b0NMemNwNzZ4b3F0S01wMVJramFMT3VBZVpuTjh2MnMxY2FHSDlkcGpiWG5mWHhfWGtrQjJCUTRBeDZ0b0xoajlMd9IB9wFBVV95cUxONTJLRHdRYndzcl9qRy1zVkhqME5tZzRuNWM2c3dOc2xCck1LdFFRWnVKSnlWeS1NMXhqVURTbTlyRi1vWlFzYmxlTWFBX19rMFE1SnVFZG5fNnZmNndLNG9BYzA4UmFBcHN5U0RYUmhETVVBMW5RQlg3RXlvZGdMNVY3YVB1YXN1dUhoR1pVQUpjY1lrWlpyYUJnTS1JVDNXWFVOT1YtNW1uMXBrODU2dkpiOVdSS01CV0o4ZC1JUE9NazdScGFiUk1CMk1PcW5uU2hpeFF1VmtKVnYzUENyM2VyQlZscUpaYU5qR2lpcXJQOUdtTk1B?oc=5,2025-10-06 05:04:18,"""deep sea mining"" - Google News",2025-10-06 05:04:18+00:00
Big U.S. West Coast earthquakes could come as a one-two punch,https://www.science.org/content/article/big-u-s-west-coast-earthquakes-could-come-one-two-punch,2025-10-06 05:30:00,Latest News from Science Magazine,2025-10-06 05:30:00+00:00
Medicine Nobel goes to three researchers who identified immune system’s security guards,https://www.science.org/content/article/medicine-nobel-researchers-who-studied-how-body-polices-immune-system,2025-10-06 05:45:00,Latest News from Science Magazine,2025-10-06 05:45:00+00:00
"Asian push for carbon capture, storage could add 25 billion tonnes of emissions by 2050: Report - BusinessLine",https://news.google.com/rss/articles/CBMi7wFBVV95cUxNeVRGaFVoaHJ4RU1pd1FlbzBVQllyM29KaWd2Z3JSUTRqS2ZhYkhPMmFUcmZ0MmV5SVJTcFg0aXlZdWpSa0NsZ3htZC1HbFJoY2JGM0JCY0N5V1RIRVlieHc0YjhNOHJNMFdrdm9TS3NMRFA5VkZpUlJ2RFRvVHNfU1hwTU1kRGJxSnlaWU5KYW9ueHRCSERSOWFXd2hyMFJVajMwWnRaZW1JMFJ5QWk2Q2Y0SXpnTkFkY3otZ0pHaXZQdXEzaUtBN3JmR0daMk1ZNXphcFNicm9fRXhkOWVFYW5rcHZUbjdHZV9fanVrZ9IB9gFBVV95cUxPemxVZW5CWWtiOW1IWGh3c3FZYUt3ZUlpTjRDTXUtZVNYdmVFQ3Aya29NaXp5TWd5ZVppYkJPb1VlRXRaSmJTOVltSWZqS2ZHcXpGb19xOGQxVTRrUExEMGdSenVCVmVXQnBxM0NJNV9Tbm43cWxwM3lDUE5OVlVHc0ZmSGNnTVBQa1lUOUhrUmFfZFY3eWhRZTBBek9OTlB6MHFhbl8xVGR0NmpIMVFoRmdCS3oxXzRxQ0RYVHlfV2pUTk9WYU5UTG1wLU1KMGNmLVNXUXl3ZlM1ZS1KWXlMUGExTExRUG5tb0pNZkF3MjFSY2xqRGc?oc=5,2025-10-06 05:52:41,"""carbon capture OR CO2 storage"" - Google News",2025-10-06 05:52:41+00:00
